WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010
-87,-83,-75,-62,-78,-69,-58,-85,-87,-55
-77,-87,-83,-66,-76,-64,-67,-81,-79,-56
-83,-83,-80,-65,-76,-69,-63,-85,-86,-58
-82,-85,-83,-63,-75,-65,-60,-85,-87,-54
-83,-85,-83,-66,-76,-69,-64,-84,-82,-54
-84,-87,-84,-60,-79,-61,-59,-83,-85,-52
-82,-82,-79,-63,-78,-64,-61,-80,-81,-58
-84,-89,-84,-62,-80,-63,-62,-83,-81,-52
-77,-90,-83,-67,-76,-65,-66,-83,-81,-54
-86,-94,-80,-70,-76,-71,-62,-92,-87,-52
-87,-84,-80,-62,-81,-62,-59,-81,-80,-55
-83,-84,-82,-62,-79,-64,-60,-82,-86,-56
-82,-81,-79,-66,-75,-70,-63,-83,-83,-56
-83,-80,-79,-64,-75,-70,-61,-84,-87,-55
-79,-90,-87,-66,-76,-63,-65,-85,-81,-52
-79,-90,-85,-61,-79,-61,-67,-81,-81,-52
-80,-94,-91,-63,-78,-59,-64,-85,-84,-49
-80,-87,-83,-67,-77,-63,-63,-82,-78,-55
-78,-87,-81,-67,-76,-65,-65,-82,-79,-56
-82,-82,-83,-65,-75,-66,-61,-84,-84,-55
-78,-91,-85,-67,-76,-65,-67,-84,-79,-53
-87,-90,-86,-63,-83,-62,-63,-84,-79,-51
-81,-91,-86,-67,-79,-64,-68,-84,-77,-52
-86,-87,-78,-66,-79,-67,-62,-85,-82,-55
-81,-82,-84,-65,-74,-65,-60,-85,-86,-55
-79,-95,-86,-67,-79,-62,-69,-85,-78,-52
-78,-87,-81,-67,-77,-66,-68,-82,-79,-56
-81,-86,-82,-64,-77,-65,-64,-84,-84,-53
-80,-93,-86,-68,-78,-65,-69,-86,-80,-52
-82,-84,-78,-69,-76,-71,-67,-84,-81,-58
-86,-86,-83,-61,-79,-63,-58,-83,-84,-52
-83,-82,-79,-66,-75,-68,-60,-85,-85,-56
-87,-81,-79,-61,-79,-65,-58,-83,-87,-56
-84,-84,-86,-61,-79,-62,-61,-84,-85,-52
-81,-80,-78,-65,-74,-70,-62,-83,-85,-57
-85,-84,-81,-60,-79,-63,-57,-81,-84,-54
-81,-86,-79,-68,-76,-66,-62,-83,-80,-57
-83,-91,-88,-65,-76,-69,-64,-87,-87,-50
-90,-87,-83,-59,-81,-64,-54,-85,-88,-48
-83,-87,-83,-64,-77,-64,-61,-86,-85,-52
-81,-96,-84,-70,-74,-69,-63,-91,-85,-50
-82,-87,-84,-64,-78,-65,-64,-82,-81,-53
-80,-82,-82,-65,-75,-65,-60,-82,-83,-56
-85,-85,-77,-64,-78,-67,-60,-83,-84,-56
-85,-87,-87,-63,-79,-64,-61,-84,-83,-51
-77,-91,-83,-69,-75,-65,-66,-84,-79,-54
-81,-84,-84,-60,-77,-63,-60,-82,-87,-53
-77,-90,-85,-66,-78,-62,-71,-81,-75,-55
-88,-87,-80,-64,-78,-69,-59,-88,-87,-52
-77,-92,-88,-65,-75,-65,-66,-85,-84,-52
-81,-86,-80,-67,-76,-67,-64,-85,-83,-56
-80,-94,-85,-67,-79,-62,-67,-86,-80,-51
-80,-93,-87,-63,-82,-59,-68,-81,-77,-52
-85,-82,-83,-60,-79,-62,-57,-82,-87,-54
-81,-92,-82,-67,-78,-65,-66,-87,-82,-52
-78,-89,-83,-67,-75,-66,-67,-83,-81,-56
-86,-88,-78,-68,-78,-69,-62,-87,-82,-55
-78,-86,-84,-64,-78,-63,-68,-81,-80,-56
-84,-91,-87,-64,-81,-62,-63,-83,-80,-51
-81,-86,-78,-69,-73,-71,-63,-87,-85,-56
-83,-84,-79,-62,-79,-65,-63,-81,-83,-55
-83,-89,-84,-64,-80,-64,-65,-83,-81,-52
-81,-91,-84,-67,-79,-61,-65,-82,-75,-53
-81,-86,-82,-65,-78,-66,-68,-83,-81,-55
-85,-88,-80,-70,-77,-71,-65,-89,-83,-54
-82,-88,-83,-65,-76,-67,-64,-83,-82,-54
-79,-91,-83,-68,-76,-67,-66,-84,-81,-54
-90,-93,-88,-63,-82,-64,-61,-88,-84,-45
-86,-88,-82,-68,-79,-70,-67,-88,-83,-53
-79,-85,-79,-67,-75,-68,-64,-82,-82,-57
-86,-87,-87,-60,-80,-62,-60,-84,-87,-51
-76,-89,-85,-65,-76,-64,-68,-82,-81,-55
-78,-101,-92,-67,-77,-61,-68,-89,-81,-46
-83,-90,-81,-66,-80,-66,-66,-85,-81,-54
-86,-80,-80,-61,-79,-63,-58,-82,-85,-57
-80,-89,-81,-68,-76,-66,-65,-84,-79,-55
-83,-88,-83,-65,-78,-65,-63,-82,-81,-54
-87,-86,-85,-56,-81,-61,-57,-84,-90,-49
-81,-85,-80,-65,-76,-68,-63,-83,-84,-56
-80,-91,-86,-67,-79,-63,-68,-82,-77,-53
-81,-92,-84,-66,-80,-63,-67,-84,-81,-52
-77,-86,-82,-67,-76,-65,-67,-81,-78,-56
-82,-86,-79,-66,-78,-62,-60,-81,-77,-56
-84,-79,-80,-61,-76,-68,-58,-84,-91,-54
-80,-84,-79,-69,-74,-70,-65,-84,-83,-58
-87,-98,-88,-67,-82,-66,-67,-92,-86,-46
-83,-96,-94,-60,-81,-56,-62,-87,-87,-45
-80,-91,-86,-62,-82,-58,-68,-80,-77,-53
-88,-88,-80,-68,-78,-70,-62,-89,-84,-53
-87,-81,-86,-57,-79,-63,-55,-85,-93,-52
-83,-85,-86,-60,-78,-62,-58,-84,-89,-52
-87,-81,-77,-62,-79,-66,-58,-83,-86,-57
-83,-86,-82,-64,-78,-65,-62,-81,-81,-56
-83,-88,-80,-66,-81,-64,-66,-82,-77,-56
-83,-85,-77,-68,-77,-68,-63,-83,-80,-58
-86,-84,-75,-66,-76,-72,-60,-88,-88,-55
-83,-94,-82,-69,-78,-65,-64,-89,-81,-52
-85,-83,-83,-58,-79,-63,-57,-82,-88,-52
-80,-82,-83,-61,-76,-65,-60,-81,-88,-55
-83,-90,-80,-69,-76,-69,-64,-88,-83,-54
-83,-88,-84,-64,-76,-69,-64,-85,-86,-53
-88,-86,-85,-60,-80,-64,-57,-85,-87,-50
-80,-87,-86,-64,-75,-64,-59,-85,-87,-52
-84,-83,-75,-66,-76,-72,-63,-86,-86,-58
-87,-83,-76,-66,-78,-72,-62,-86,-86,-56
-82,-90,-85,-65,-81,-64,-71,-84,-79,-53
-84,-89,-85,-63,-78,-65,-63,-84,-82,-51
-85,-90,-87,-62,-82,-60,-63,-82,-80,-52
-87,-84,-75,-63,-80,-68,-61,-84,-85,-56
-85,-87,-82,-65,-79,-67,-63,-84,-82,-53
-78,-99,-92,-65,-77,-60,-67,-87,-83,-47
-84,-92,-80,-70,-77,-68,-63,-89,-83,-53
-82,-96,-92,-62,-81,-60,-66,-85,-82,-48
-79,-90,-86,-67,-74,-66,-64,-85,-83,-52
-83,-89,-80,-66,-78,-65,-62,-83,-79,-56
-89,-86,-77,-62,-79,-69,-58,-88,-90,-52
-81,-88,-84,-61,-80,-61,-65,-81,-81,-53
-79,-93,-85,-69,-74,-69,-67,-88,-83,-52
-85,-89,-81,-63,-82,-63,-64,-84,-81,-53
-84,-80,-81,-62,-78,-65,-60,-82,-85,-56
-79,-85,-81,-66,-74,-66,-63,-83,-82,-56
-81,-92,-83,-66,-79,-64,-68,-86,-81,-53
-83,-89,-79,-69,-75,-71,-65,-88,-85,-55
-85,-86,-86,-60,-82,-58,-62,-82,-82,-53
-82,-99,-88,-67,-78,-66,-67,-91,-86,-47
-82,-91,-88,-62,-78,-62,-62,-85,-85,-51
-85,-89,-84,-65,-79,-66,-66,-86,-83,-52
-81,-89,-80,-68,-77,-67,-67,-84,-81,-56
-81,-87,-87,-64,-75,-64,-61,-87,-88,-51
-88,-85,-81,-64,-79,-63,-55,-86,-85,-53
-80,-83,-77,-67,-76,-66,-62,-79,-78,-59
-82,-97,-86,-69,-78,-63,-66,-89,-80,-50
-82,-93,-90,-62,-82,-58,-67,-83,-80,-50
-86,-85,-82,-61,-80,-64,-60,-83,-84,-52
-76,-94,-88,-66,-77,-63,-71,-83,-79,-52
-81,-89,-82,-66,-80,-62,-67,-81,-76,-56
-83,-87,-83,-64,-76,-69,-62,-84,-85,-52
-79,-93,-88,-65,-78,-61,-67,-84,-80,-52
-81,-88,-83,-65,-76,-66,-64,-83,-81,-54
-81,-87,-84,-67,-73,-67,-62,-87,-85,-54
-89,-89,-79,-69,-78,-73,-62,-92,-88,-53
-84,-90,-83,-67,-74,-72,-62,-91,-89,-50
-82,-88,-80,-65,-79,-65,-65,-82,-80,-56
-90,-86,-78,-59,-83,-63,-54,-82,-85,-52
-86,-88,-82,-66,-81,-65,-65,-84,-79,-54
-83,-87,-86,-63,-77,-62,-58,-84,-86,-53
-82,-86,-89,-63,-75,-65,-60,-87,-91,-51
-80,-92,-86,-65,-80,-61,-69,-82,-77,-53
-83,-92,-81,-70,-77,-65,-64,-88,-79,-53
-80,-88,-81,-66,-77,-65,-65,-81,-79,-57
-79,-82,-81,-65,-73,-70,-64,-83,-86,-57
-81,-90,-84,-61,-81,-60,-65,-81,-79,-52
-83,-85,-82,-64,-78,-64,-61,-81,-80,-56
-77,-90,-85,-66,-75,-64,-66,-83,-81,-53
-92,-86,-85,-57,-82,-62,-53,-86,-90,-47
-84,-85,-78,-64,-78,-68,-61,-85,-85,-55
-80,-85,-82,-64,-77,-67,-66,-83,-85,-56
-79,-89,-84,-65,-77,-65,-67,-82,-81,-55
-85,-80,-83,-61,-77,-63,-56,-83,-87,-54
-85,-81,-75,-65,-76,-74,-62,-87,-89,-57
-80,-89,-80,-70,-74,-69,-64,-86,-81,-56
-84,-81,-77,-63,-77,-66,-59,-81,-83,-57
-81,-94,-85,-67,-80,-63,-69,-85,-79,-52
-79,-87,-81,-66,-76,-66,-66,-83,-81,-55
-87,-84,-79,-62,-78,-68,-58,-85,-87,-52
-79,-88,-81,-66,-76,-66,-63,-82,-82,-56
-76,-88,-83,-67,-73,-69,-66,-83,-84,-55
-86,-85,-84,-63,-77,-68,-59,-86,-87,-50
-79,-90,-84,-64,-79,-64,-68,-82,-82,-54
-79,-82,-80,-64,-74,-69,-63,-82,-85,-57
-78,-87,-87,-63,-77,-62,-66,-81,-84,-54
-82,-85,-80,-63,-78,-62,-60,-79,-79,-57
-81,-94,-89,-64,-80,-61,-67,-86,-83,-50
-80,-90,-84,-64,-81,-61,-70,-81,-76,-55
-84,-87,-85,-64,-77,-67,-62,-85,-85,-52
-77,-92,-84,-68,-75,-65,-67,-84,-80,-54
-80,-81,-82,-64,-74,-69,-62,-84,-88,-55
-84,-86,-81,-62,-81,-63,-62,-81,-81,-54
-84,-88,-83,-61,-79,-65,-64,-86,-88,-51
-87,-85,-78,-68,-76,-73,-62,-90,-88,-54
-78,-86,-79,-69,-72,-70,-65,-84,-82,-57
-81,-98,-91,-67,-76,-66,-66,-89,-84,-46
-93,-85,-85,-55,-83,-61,-50,-85,-92,-47
-79,-92,-83,-70,-74,-68,-64,-87,-81,-53
-88,-88,-84,-64,-80,-67,-60,-86,-84,-50
-81,-91,-86,-62,-78,-61,-61,-84,-84,-49
-85,-93,-89,-65,-79,-66,-65,-87,-82,-47
-86,-83,-77,-62,-78,-68,-58,-85,-88,-54
-87,-82,-77,-62,-79,-66,-58,-83,-86,-56
-78,-93,-84,-67,-76,-66,-65,-85,-82,-52
-82,-90,-84,-66,-79,-64,-65,-83,-78,-53
-86,-83,-84,-58,-80,-61,-56,-82,-88,-54
-79,-94,-87,-66,-77,-66,-71,-85,-81,-52
-86,-95,-90,-62,-81,-62,-62,-86,-84,-47
-79,-100,-93,-65,-79,-60,-69,-87,-82,-46
-79,-81,-80,-65,-75,-68,-64,-81,-84,-59
-86,-96,-82,-68,-80,-65,-65,-91,-83,-51
-82,-88,-87,-63,-76,-63,-59,-86,-87,-52
-79,-95,-88,-64,-80,-60,-70,-85,-80,-50
-86,-93,-86,-67,-76,-71,-62,-92,-88,-47
-87,-83,-76,-66,-77,-71,-60,-88,-88,-56
-84,-88,-82,-68,-77,-69,-64,-86,-81,-54
-79,-96,-94,-62,-76,-63,-62,-89,-93,-46
-81,-90,-87,-67,-76,-67,-67,-85,-81,-52
-79,-86,-82,-66,-74,-68,-61,-85,-87,-54
-85,-88,-80,-67,-76,-71,-63,-88,-86,-53
-77,-91,-85,-67,-75,-65,-66,-84,-81,-54
-83,-93,-91,-62,-76,-62,-58,-89,-92,-47
-83,-94,-85,-69,-75,-69,-62,-91,-87,-50
-84,-83,-86,-61,-77,-62,-57,-84,-88,-53
-81,-83,-81,-63,-76,-67,-63,-82,-84,-54
-80,-91,-87,-64,-77,-63,-63,-85,-86,-51
-80,-86,-81,-66,-77,-64,-64,-82,-80,-57
-78,-96,-91,-64,-80,-61,-71,-84,-79,-50
-77,-87,-83,-64,-76,-64,-67,-81,-81,-54
-85,-80,-84,-58,-77,-64,-56,-84,-93,-53
-81,-95,-84,-67,-78,-65,-66,-87,-83,-51
-83,-84,-76,-67,-77,-67,-61,-83,-81,-58
-78,-87,-80,-67,-75,-66,-64,-81,-80,-57
-84,-90,-84,-66,-79,-66,-64,-85,-83,-51
-79,-84,-82,-65,-75,-64,-64,-82,-80,-56
-79,-93,-88,-65,-78,-61,-65,-85,-81,-51
-77,-85,-82,-66,-73,-69,-65,-83,-84,-56
-83,-87,-85,-59,-81,-60,-63,-81,-83,-52
-81,-80,-83,-63,-75,-66,-62,-82,-86,-57
-83,-90,-79,-70,-74,-71,-63,-90,-85,-54
-79,-87,-83,-65,-77,-66,-66,-83,-84,-56
-80,-87,-81,-66,-75,-65,-61,-84,-82,-53
-83,-90,-84,-69,-75,-71,-65,-88,-84,-52
-79,-96,-87,-69,-72,-71,-66,-90,-86,-49
-79,-95,-91,-63,-77,-60,-61,-86,-87,-48
-78,-95,-92,-62,-81,-58,-70,-82,-81,-50
-76,-94,-87,-67,-75,-62,-66,-84,-80,-51
-81,-82,-78,-68,-75,-71,-65,-84,-83,-57
-84,-84,-82,-60,-79,-63,-58,-81,-85,-54
-84,-84,-82,-63,-80,-63,-61,-81,-81,-55
-85,-87,-79,-65,-78,-67,-62,-84,-82,-55
-82,-83,-80,-64,-77,-68,-63,-83,-83,-55
-78,-89,-84,-66,-75,-65,-63,-83,-83,-54
-89,-82,-82,-56,-82,-59,-53,-81,-86,-53
-80,-95,-91,-64,-81,-60,-71,-84,-78,-49
-88,-84,-83,-60,-79,-66,-57,-86,-89,-50
-86,-87,-85,-62,-80,-64,-61,-84,-84,-50
-80,-83,-79,-63,-76,-67,-62,-80,-84,-57
-79,-87,-86,-64,-77,-62,-65,-82,-82,-55
-79,-89,-80,-69,-74,-68,-64,-85,-82,-56
-83,-93,-89,-63,-82,-60,-64,-83,-80,-49
-86,-87,-83,-64,-79,-67,-63,-86,-85,-51
-81,-100,-94,-61,-84,-57,-70,-85,-79,-45
-80,-94,-85,-69,-76,-63,-61,-87,-82,-50
-90,-82,-79,-59,-80,-66,-55,-86,-91,-53
-87,-85,-85,-56,-80,-62,-56,-85,-92,-49
-90,-88,-87,-58,-84,-59,-57,-84,-85,-48
-78,-87,-81,-66,-76,-63,-63,-81,-78,-55
-84,-90,-80,-69,-75,-71,-64,-89,-84,-54
-90,-89,-86,-60,-83,-60,-58,-84,-83,-48
-84,-85,-82,-60,-80,-61,-59,-81,-84,-53
-78,-84,-81,-65,-75,-67,-67,-82,-81,-57
-84,-84,-78,-63,-79,-65,-60,-79,-79,-56
-77,-86,-83,-65,-76,-66,-67,-80,-81,-55
-79,-88,-86,-63,-77,-62,-65,-83,-84,-53
-80,-88,-83,-65,-77,-64,-64,-83,-83,-55
-81,-97,-92,-62,-82,-59,-68,-84,-80,-48
-81,-83,-78,-67,-77,-67,-64,-81,-78,-58
-87,-87,-79,-69,-78,-71,-64,-88,-83,-55
-79,-94,-89,-67,-74,-63,-59,-89,-86,-48
-81,-87,-80,-65,-77,-65,-62,-83,-81,-55
-82,-83,-83,-64,-77,-66,-64,-82,-82,-54
-80,-86,-83,-66,-75,-68,-65,-83,-85,-56
-84,-88,-77,-69,-76,-70,-63,-88,-84,-56
-80,-94,-91,-62,-80,-59,-66,-84,-84,-49
-85,-85,-76,-71,-77,-71,-64,-87,-82,-58
-83,-96,-91,-65,-77,-66,-67,-88,-84,-48
-84,-91,-80,-67,-77,-68,-63,-86,-83,-55
-79,-92,-89,-65,-78,-60,-65,-85,-81,-51
-77,-93,-88,-65,-76,-63,-64,-84,-84,-51
-80,-77,-79,-64,-75,-68,-62,-80,-83,-59
-80,-90,-88,-66,-77,-65,-68,-84,-81,-52
-78,-92,-87,-65,-77,-63,-67,-83,-80,-53
-80,-94,-82,-70,-74,-68,-63,-89,-83,-52
-80,-84,-80,-66,-74,-68,-61,-84,-86,-55
-80,-84,-79,-66,-76,-68,-65,-84,-84,-56
-78,-96,-87,-65,-77,-65,-67,-86,-86,-50
-86,-87,-84,-60,-80,-63,-59,-84,-85,-50
-80,-90,-89,-61,-80,-59,-65,-82,-83,-52
-82,-86,-77,-66,-77,-66,-62,-82,-79,-58
-82,-81,-80,-63,-76,-68,-62,-83,-86,-55
-78,-86,-79,-68,-73,-70,-65,-83,-83,-58
-84,-89,-86,-60,-80,-61,-62,-83,-84,-51
-83,-82,-86,-62,-75,-65,-60,-85,-89,-55
-85,-87,-79,-67,-79,-69,-65,-85,-81,-56
-83,-92,-90,-60,-77,-63,-59,-86,-91,-49
-78,-88,-81,-67,-76,-68,-67,-83,-83,-57
-82,-84,-82,-64,-76,-68,-63,-84,-85,-53
-83,-85,-84,-59,-79,-63,-60,-83,-88,-52
-82,-88,-85,-62,-79,-63,-65,-82,-81,-52
-80,-95,-87,-68,-78,-64,-68,-86,-80,-50
-83,-92,-88,-65,-78,-66,-67,-86,-82,-50
-82,-82,-79,-64,-77,-66,-63,-82,-83,-57
-81,-88,-82,-65,-78,-64,-64,-80,-78,-55
-83,-85,-82,-67,-75,-66,-59,-87,-86,-54
-84,-94,-88,-63,-80,-63,-63,-89,-89,-48
-90,-92,-87,-63,-83,-63,-60,-86,-82,-47
-86,-88,-88,-58,-83,-57,-61,-82,-84,-52
-82,-84,-79,-68,-77,-67,-63,-83,-80,-57
-85,-81,-76,-65,-79,-68,-62,-82,-82,-59
-81,-88,-82,-67,-76,-67,-64,-83,-80,-55
-86,-89,-86,-60,-77,-64,-56,-88,-91,-49
-83,-91,-81,-67,-77,-67,-64,-88,-84,-52
-84,-90,-87,-62,-78,-61,-57,-85,-86,-51
-83,-84,-77,-63,-78,-66,-62,-82,-83,-57
-85,-84,-76,-69,-76,-74,-65,-87,-85,-58
-84,-88,-88,-61,-78,-64,-60,-85,-88,-51
-79,-88,-82,-69,-75,-65,-65,-84,-79,-56
-78,-95,-90,-67,-77,-64,-69,-85,-79,-50
-81,-89,-80,-68,-73,-72,-64,-88,-87,-55
-84,-91,-86,-62,-82,-61,-65,-82,-79,-51
-85,-97,-82,-70,-79,-66,-62,-92,-84,-49
-80,-91,-81,-70,-74,-68,-65,-87,-82,-54
-86,-81,-82,-61,-79,-65,-57,-82,-86,-53
-88,-85,-77,-66,-79,-68,-59,-87,-86,-56
-89,-88,-86,-61,-82,-63,-58,-86,-85,-48
-82,-80,-82,-63,-75,-66,-59,-84,-88,-55
-78,-99,-93,-64,-76,-63,-65,-89,-89,-46
-81,-95,-90,-62,-80,-60,-65,-84,-84,-49
-84,-89,-85,-65,-76,-70,-63,-87,-86,-50
-82,-87,-85,-62,-79,-60,-61,-82,-82,-53
-86,-84,-80,-64,-77,-70,-60,-85,-86,-52
-82,-97,-87,-68,-76,-68,-68,-91,-84,-50
-83,-85,-79,-65,-77,-67,-63,-84,-84,-55
-78,-95,-89,-66,-77,-63,-67,-85,-81,-50
-87,-89,-82,-65,-80,-68,-65,-88,-85,-52
-80,-86,-84,-64,-78,-63,-66,-82,-81,-55
-81,-95,-85,-66,-80,-63,-69,-86,-80,-51
-84,-88,-85,-68,-76,-70,-66,-87,-84,-52
-76,-91,-86,-65,-79,-62,-72,-80,-77,-55
-80,-87,-81,-66,-76,-65,-61,-81,-80,-55
-84,-82,-80,-64,-76,-67,-58,-86,-88,-55
-92,-82,-87,-54,-82,-59,-51,-85,-93,-50
-81,-88,-85,-66,-78,-63,-66,-83,-79,-54
-81,-85,-84,-65,-77,-66,-66,-82,-82,-56
-80,-87,-87,-64,-75,-63,-61,-85,-86,-52
-77,-96,-88,-69,-73,-67,-66,-88,-83,-50
-84,-86,-79,-69,-76,-71,-65,-86,-83,-57
-82,-87,-84,-62,-80,-60,-61,-80,-80,-55
-81,-85,-76,-70,-75,-70,-65,-85,-81,-59
-82,-91,-85,-67,-77,-64,-62,-87,-84,-51
-81,-83,-83,-62,-78,-63,-62,-81,-84,-56
-83,-82,-79,-64,-76,-68,-61,-84,-87,-56
-89,-82,-82,-56,-81,-61,-53,-82,-90,-52
-86,-89,-84,-63,-81,-65,-63,-86,-84,-50
-82,-94,-83,-69,-75,-71,-64,-90,-86,-51
-81,-91,-79,-70,-76,-68,-62,-87,-83,-54
-78,-89,-82,-69,-76,-65,-67,-84,-77,-56
-86,-85,-84,-60,-82,-59,-60,-81,-81,-54
-82,-88,-82,-63,-79,-65,-66,-83,-83,-54
-83,-88,-79,-65,-79,-66,-64,-84,-83,-55
-83,-80,-81,-61,-79,-62,-60,-80,-83,-57
-80,-85,-78,-70,-75,-69,-64,-84,-80,-57
-83,-84,-85,-61,-76,-66,-58,-86,-92,-52
-85,-83,-83,-60,-80,-63,-60,-82,-84,-53
-84,-89,-81,-69,-77,-71,-67,-88,-83,-55
-84,-80,-80,-59,-76,-66,-57,-82,-90,-54
-84,-84,-85,-62,-78,-65,-61,-83,-86,-54
-88,-84,-87,-57,-82,-59,-58,-84,-88,-51
-84,-89,-84,-67,-78,-69,-66,-87,-83,-52
-82,-93,-91,-60,-80,-59,-63,-84,-86,-49
-81,-85,-82,-67,-73,-69,-62,-86,-86,-55
-83,-85,-83,-62,-78,-65,-59,-82,-85,-52
-83,-94,-92,-60,-81,-59,-64,-85,-85,-47
-82,-85,-84,-62,-77,-64,-62,-82,-85,-54
-85,-83,-78,-64,-78,-67,-61,-83,-84,-55
-91,-87,-79,-60,-81,-66,-55,-86,-89,-50
-87,-85,-84,-61,-80,-65,-58,-84,-85,-50
-85,-87,-81,-64,-79,-67,-61,-83,-82,-54
-82,-90,-82,-67,-78,-65,-66,-86,-81,-54
-77,-86,-83,-65,-76,-64,-66,-82,-81,-55
-92,-89,-92,-57,-82,-60,-55,-89,-93,-44
-80,-88,-85,-65,-76,-64,-61,-84,-84,-53
-89,-83,-88,-55,-81,-59,-52,-84,-94,-50
-77,-87,-82,-68,-72,-69,-66,-84,-81,-56
-81,-87,-79,-68,-74,-72,-65,-87,-86,-56
-79,-90,-85,-66,-74,-68,-65,-85,-84,-53
-83,-85,-84,-61,-79,-63,-60,-82,-85,-53
-77,-97,-93,-62,-79,-60,-68,-84,-85,-48
-87,-93,-80,-71,-76,-72,-62,-94,-86,-51
-80,-91,-82,-70,-75,-69,-64,-87,-83,-53
-80,-89,-83,-67,-73,-69,-63,-87,-87,-54
-80,-89,-87,-61,-79,-61,-63,-81,-84,-53
-83,-84,-81,-65,-78,-65,-62,-81,-79,-56
-82,-88,-77,-71,-74,-70,-63,-88,-81,-57
-85,-89,-86,-60,-81,-58,-59,-82,-83,-52
-84,-90,-91,-57,-80,-60,-59,-86,-92,-48
-82,-81,-78,-63,-77,-67,-62,-81,-83,-56
-85,-84,-86,-58,-81,-60,-60,-82,-87,-52
-82,-89,-80,-70,-77,-67,-65,-86,-79,-55
-85,-85,-76,-67,-77,-71,-64,-88,-86,-56
-78,-86,-83,-66,-76,-64,-65,-82,-80,-56
-82,-85,-77,-69,-76,-69,-64,-85,-81,-58
-79,-97,-87,-67,-78,-61,-68,-86,-79,-50
-80,-89,-80,-71,-73,-70,-65,-87,-82,-56
-86,-84,-83,-62,-78,-65,-59,-84,-86,-53
-80,-87,-87,-64,-75,-63,-60,-85,-87,-51
-82,-81,-79,-66,-76,-68,-63,-83,-85,-59
-86,-81,-79,-61,-78,-68,-58,-84,-89,-55
-79,-89,-83,-66,-75,-66,-63,-84,-82,-54
-85,-85,-81,-61,-80,-64,-59,-83,-86,-54
-75,-91,-86,-67,-75,-66,-68,-82,-81,-54
-85,-87,-75,-70,-76,-72,-63,-89,-84,-57
-79,-89,-84,-68,-75,-68,-65,-85,-82,-54
-88,-82,-81,-59,-80,-64,-55,-84,-89,-52
-80,-87,-80,-70,-74,-70,-65,-86,-81,-56
-80,-85,-82,-61,-78,-64,-64,-81,-83,-54
-78,-87,-83,-66,-76,-63,-65,-82,-78,-55
-80,-89,-79,-69,-75,-70,-65,-86,-84,-56
-81,-88,-84,-66,-76,-65,-64,-85,-83,-54
-83,-92,-87,-66,-75,-71,-65,-90,-90,-50
-79,-95,-87,-64,-80,-59,-65,-82,-79,-50
-80,-89,-81,-67,-73,-70,-63,-87,-85,-54
-83,-89,-84,-64,-76,-69,-62,-86,-86,-51
-89,-83,-81,-57,-79,-66,-54,-86,-95,-50
-80,-91,-85,-67,-76,-69,-66,-85,-84,-52
-81,-86,-83,-66,-76,-68,-65,-84,-85,-54
-83,-91,-89,-59,-82,-58,-62,-82,-84,-50
-83,-85,-85,-60,-78,-64,-62,-84,-87,-53
-84,-80,-75,-65,-78,-68,-61,-81,-82,-60
-81,-84,-79,-67,-77,-66,-64,-82,-80,-58
-78,-91,-86,-67,-74,-69,-69,-85,-82,-53
-87,-85,-87,-58,-83,-58,-58,-81,-85,-53
-81,-84,-82,-64,-76,-65,-62,-82,-82,-56
-83,-97,-84,-69,-77,-65,-63,-90,-83,-50
-84,-81,-79,-63,-77,-67,-61,-83,-87,-57
-81,-87,-80,-64,-77,-65,-60,-82,-83,-54
-86,-84,-85,-61,-79,-61,-56,-84,-87,-53
-81,-85,-77,-69,-74,-69,-62,-86,-83,-56
-82,-92,-87,-62,-82,-59,-65,-81,-78,-52
-81,-99,-90,-65,-82,-61,-71,-87,-80,-48
-91,-91,-89,-61,-81,-64,-58,-88,-87,-46
-83,-85,-81,-63,-78,-63,-59,-81,-82,-55
-85,-94,-89,-67,-78,-69,-67,-89,-83,-48
-82,-83,-84,-59,-76,-65,-59,-84,-91,-52
-80,-87,-83,-66,-76,-65,-64,-85,-83,-54
-83,-89,-80,-70,-75,-71,-64,-89,-85,-54
-83,-90,-84,-67,-78,-67,-66,-85,-80,-53
-79,-88,-85,-62,-80,-60,-68,-80,-79,-55
-84,-86,-88,-58,-81,-59,-60,-83,-88,-51
-79,-88,-83,-66,-75,-68,-66,-82,-82,-55
-81,-91,-85,-67,-79,-65,-68,-85,-79,-53
-92,-88,-88,-56,-83,-60,-53,-86,-90,-47
-82,-89,-80,-66,-78,-68,-66,-86,-84,-55
-83,-87,-83,-64,-76,-68,-63,-84,-84,-52
-81,-95,-85,-67,-79,-63,-67,-87,-79,-52
-90,-85,-83,-61,-81,-65,-57,-86,-87,-51
-84,-82,-82,-63,-75,-69,-60,-85,-88,-53
-81,-94,-86,-67,-79,-65,-68,-86,-81,-51
-81,-84,-79,-68,-75,-68,-63,-84,-83,-58
-79,-86,-84,-64,-74,-68,-63,-83,-87,-55
-81,-92,-85,-65,-80,-63,-69,-85,-81,-53
-90,-86,-86,-57,-82,-61,-54,-84,-88,-50
-85,-85,-80,-66,-78,-68,-63,-84,-81,-55
-82,-93,-83,-68,-79,-66,-67,-87,-83,-52
-80,-91,-85,-69,-75,-68,-64,-85,-81,-52
-82,-84,-84,-66,-74,-70,-64,-85,-86,-55
-82,-84,-82,-66,-74,-67,-59,-86,-87,-54
-81,-89,-87,-64,-74,-65,-61,-87,-89,-52
