WAP006,WAP008,WAP010,WAP011,WAP012,WAP015,WAP016,WAP017,WAP021,WAP022,WAP023,WAP027,WAP028,WAP029,WAP030,WAP035,WAP036,WAP037,WAP038,WAP045,WAP046,WAP049,WAP050,WAP055,WAP056,WAP059,WAP077,WAP078,WAP082,WAP083,WAP084,WAP085,WAP086,WAP088,WAP089,WAP090,WAP091,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP109,WAP110,WAP111,WAP112,WAP113,WAP114,WAP115,WAP116,WAP119,WAP120,WAP121,WAP123,WAP124,WAP125,WAP126,WAP127,WAP129,WAP130,WAP131,WAP132,WAP133,WAP134,WAP135,WAP136,WAP137,WAP140,WAP141,WAP142,WAP143,WAP144,WAP145,WAP146,WAP147,WAP148,WAP149,WAP150,WAP151,WAP155,WAP156,WAP164,WAP165,WAP166,WAP167,WAP168,WAP169,WAP170,WAP171,WAP172,WAP173,WAP174,WAP175,WAP176,WAP177,WAP178,WAP179,WAP180,WAP181,WAP182,WAP183,WAP184,WAP185,WAP186,WAP187,WAP188,WAP189,WAP191,WAP192,WAP198,WAP206,WAP222,WAP223,WAP248,WAP255,WAP256,WAP257,WAP258,WAP259,WAP260,WAP261,WAP262,WAP263,WAP268,WAP274,WAP278,WAP282,WAP284,WAP286,WAP288,WAP289,WAP294,WAP295,WAP308,WAP310,WAP311,WAP312,WAP313,WAP314,WAP315,WAP316,WAP317,WAP318,WAP329,WAP334,WAP338,WAP340,WAP342,WAP343,WAP344,WAP345,WAP350,WAP351,WAP362,WAP364,WAP366,WAP367,WAP368,WAP369,WAP370,WAP371,WAP372,WAP373,WAP374,WAP375,WAP386,WAP390,WAP394,WAP396,WAP398,WAP400,WAP401,WAP404,WAP405,WAP407,WAP413,WAP415,WAP418,WAP432,WAP446,WAP449,WAP454,WAP468,WAP478,WAP489,WAP490,WAP503,X,Y,D_score,zone_x,zone_y,zone_id
-91,-99,-55,-54,-87,-48,-54,-92,-71,-57,-86,-95,-51,-68,-63,-49,-58,-54,-53,-54,-103,-55,-85,-47,-48,-59,-97,-93,-99,-94,-95,-75,-98,-91,-52,-65,-64,-102,-69,-95,-75,-86,-83,-83,-58,-95,-64,-64,-82,-92,-100,-66,-96,-56,-76,-66,-52,-89,-88,-100,-66,-59,-61,-56,-85,-88,-95,-51,-56,-84,-44,-98,-79,-66,-95,-100,-69,-74,-61,-101,-92,-51,-78,-81,-76,-60,-61,-66,-65,-57,-92,-67,-43,-59,-58,-94,-96,-92,-98,-58,-60,-92,-76,-85,-60,-53,-93,-88,-66,-61,-54,-75,-55,-72,-59,-90,-95,-99,-97,-87,-73,-60,-95,-55,-53,-60,-87,-84,-76,-84,-56,-97,-57,-62,-58,-90,-68,-97,-58,-66,-93,-50,-51,-94,-56,-95,-56,-98,-95,-102,-67,-93,-101,-59,-104,-54,-85,-61,-48,-94,-57,-96,-95,-57,-49,-56,-83,-78,-89,-104,-58,-57,-55,-89,-66,-102,-102,-98,-99,-60,-85,-49,-87,-87,-54,-47,-56,-54,-95,-92,-5522.646,3379762.2,1.0,-2762,9,-27611
-89,-93,-57,-58,-88,-52,-58,-90,-76,-60,-82,-95,-52,-71,-62,-50,-60,-56,-56,-52,-104,-59,-81,-53,-49,-55,-91,-89,-98,-92,-96,-70,-96,-93,-56,-67,-63,-97,-71,-98,-78,-82,-83,-80,-59,-92,-65,-60,-83,-91,-101,-68,-94,-51,-75,-67,-57,-89,-92,-100,-61,-63,-61,-59,-88,-86,-95,-49,-54,-86,-44,-99,-76,-62,-91,-104,-69,-73,-64,-102,-91,-52,-72,-86,-69,-63,-60,-71,-63,-61,-89,-65,-44,-60,-57,-88,-95,-89,-98,-56,-57,-89,-82,-81,-60,-57,-92,-88,-65,-68,-52,-76,-52,-74,-60,-86,-96,-96,-95,-86,-72,-63,-96,-55,-56,-63,-87,-84,-75,-85,-54,-95,-62,-66,-58,-89,-70,-94,-58,-66,-93,-51,-57,-93,-58,-97,-58,-102,-92,-99,-65,-88,-99,-60,-99,-60,-90,-58,-49,-96,-57,-96,-96,-55,-51,-54,-85,-80,-92,-102,-55,-58,-58,-84,-63,-103,-102,-98,-98,-54,-80,-50,-85,-88,-52,-54,-60,-56,-89,-91,-5522.7007,3379597.8,0.99999994,-2762,9,-27611
-85,-94,-60,-56,-83,-49,-59,-87,-76,-63,-85,-95,-58,-68,-62,-55,-65,-47,-50,-58,-97,-63,-83,-55,-53,-58,-97,-92,-93,-94,-94,-70,-94,-99,-56,-62,-73,-95,-62,-97,-68,-81,-72,-78,-58,-95,-67,-60,-85,-99,-99,-69,-91,-53,-79,-65,-58,-92,-89,-92,-65,-63,-56,-58,-83,-90,-85,-53,-49,-78,-56,-93,-80,-59,-103,-94,-68,-75,-63,-91,-93,-57,-82,-87,-80,-58,-67,-67,-72,-61,-93,-66,-49,-54,-63,-88,-94,-98,-93,-65,-54,-90,-81,-82,-59,-60,-88,-89,-58,-59,-51,-70,-55,-77,-55,-103,-92,-95,-102,-82,-77,-64,-97,-65,-50,-50,-94,-92,-84,-87,-55,-103,-55,-62,-53,-90,-57,-89,-57,-67,-89,-50,-44,-97,-60,-93,-64,-90,-97,-100,-74,-91,-93,-57,-94,-57,-91,-61,-48,-91,-55,-95,-99,-57,-56,-54,-84,-77,-82,-100,-67,-50,-62,-97,-68,-93,-92,-96,-85,-59,-86,-51,-92,-87,-60,-53,-65,-56,-96,-88,-5522.56,3380728.2,0.9999998,-2762,9,-27611
-87,-96,-64,-57,-85,-55,-58,-90,-71,-62,-82,-93,-60,-72,-61,-55,-65,-46,-56,-58,-98,-60,-80,-63,-56,-52,-95,-86,-86,-94,-97,-66,-89,-104,-59,-62,-75,-93,-65,-96,-73,-82,-69,-78,-50,-96,-63,-57,-86,-96,-100,-69,-88,-47,-83,-66,-63,-95,-90,-86,-63,-63,-54,-62,-87,-91,-86,-53,-55,-81,-54,-97,-75,-58,-103,-95,-72,-76,-67,-85,-86,-54,-75,-95,-75,-60,-59,-66,-66,-59,-90,-67,-52,-59,-64,-86,-93,-96,-93,-70,-55,-93,-81,-82,-54,-64,-86,-89,-55,-66,-53,-74,-57,-76,-51,-107,-96,-88,-96,-86,-73,-61,-99,-70,-46,-51,-90,-84,-85,-85,-59,-100,-55,-57,-61,-93,-54,-83,-56,-70,-90,-55,-45,-94,-64,-94,-62,-89,-99,-100,-76,-82,-96,-49,-92,-54,-93,-56,-50,-96,-58,-96,-91,-59,-63,-55,-79,-74,-86,-104,-63,-55,-69,-94,-65,-93,-88,-91,-88,-58,-93,-49,-94,-87,-62,-56,-73,-53,-98,-90,-5522.607,3381562.5,0.9999987,-2762,9,-27611
-81,-95,-56,-54,-88,-57,-63,-84,-77,-62,-82,-101,-57,-73,-64,-52,-68,-56,-55,-54,-98,-63,-83,-53,-48,-59,-91,-89,-95,-86,-96,-69,-92,-96,-56,-60,-69,-97,-66,-106,-75,-82,-77,-80,-68,-91,-67,-55,-85,-100,-97,-67,-98,-56,-79,-64,-63,-87,-87,-91,-59,-58,-67,-61,-81,-90,-90,-46,-52,-80,-46,-92,-78,-58,-99,-103,-68,-68,-69,-96,-96,-52,-73,-82,-73,-64,-62,-70,-72,-63,-91,-65,-51,-58,-57,-96,-102,-95,-93,-56,-55,-83,-78,-77,-60,-59,-88,-92,-61,-62,-50,-76,-55,-74,-57,-95,-92,-96,-97,-80,-72,-66,-96,-61,-57,-53,-86,-85,-82,-84,-53,-100,-54,-67,-60,-86,-68,-96,-59,-68,-88,-51,-50,-94,-59,-98,-63,-105,-97,-99,-63,-91,-90,-65,-91,-59,-91,-58,-55,-98,-50,-98,-97,-57,-50,-58,-83,-78,-85,-99,-65,-51,-62,-92,-62,-96,-100,-102,-85,-52,-79,-54,-88,-88,-53,-58,-65,-56,-91,-84,-5522.0522,3380481.8,0.9999891,-2762,9,-27611
-88,-96,-63,-54,-90,-55,-62,-89,-75,-58,-81,-100,-59,-72,-62,-53,-61,-56,-57,-58,-96,-60,-77,-62,-51,-52,-93,-85,-95,-92,-98,-65,-89,-100,-58,-67,-67,-92,-67,-98,-75,-82,-78,-79,-59,-95,-64,-59,-83,-96,-96,-68,-89,-48,-79,-68,-62,-93,-90,-90,-57,-66,-63,-59,-91,-87,-91,-49,-61,-87,-48,-95,-68,-58,-94,-102,-65,-73,-67,-94,-93,-52,-76,-89,-73,-61,-55,-64,-60,-62,-87,-61,-52,-63,-63,-88,-96,-91,-93,-63,-55,-86,-83,-80,-57,-66,-89,-90,-56,-67,-54,-80,-59,-75,-58,-95,-96,-86,-91,-89,-73,-62,-94,-63,-57,-57,-86,-83,-82,-84,-59,-94,-60,-58,-62,-85,-61,-86,-63,-71,-90,-54,-54,-90,-60,-96,-59,-99,-95,-97,-68,-79,-98,-54,-91,-55,-97,-54,-50,-104,-55,-100,-91,-63,-57,-55,-82,-79,-87,-98,-56,-58,-63,-85,-58,-97,-97,-93,-89,-55,-87,-54,-91,-89,-54,-61,-69,-54,-95,-90,-5522.0835,3380291.2,0.9999891,-2762,9,-27611
-87,-95,-60,-58,-80,-49,-61,-88,-81,-69,-86,-97,-54,-66,-63,-51,-64,-47,-53,-61,-100,-62,-78,-61,-55,-55,-94,-89,-87,-96,-92,-69,-92,-100,-57,-65,-74,-95,-57,-97,-69,-81,-73,-76,-54,-94,-67,-61,-87,-97,-101,-68,-85,-53,-80,-69,-60,-94,-88,-87,-67,-63,-56,-59,-87,-92,-84,-52,-52,-81,-57,-97,-76,-58,-97,-92,-65,-73,-65,-87,-94,-59,-84,-92,-79,-55,-68,-66,-64,-60,-95,-66,-50,-60,-60,-88,-93,-101,-90,-64,-51,-91,-86,-85,-57,-60,-92,-87,-57,-59,-51,-74,-58,-81,-56,-102,-90,-94,-101,-86,-79,-65,-97,-64,-54,-53,-90,-87,-79,-83,-56,-102,-55,-63,-58,-87,-54,-87,-56,-70,-91,-51,-47,-96,-60,-92,-60,-88,-100,-96,-76,-86,-89,-54,-97,-62,-93,-60,-47,-91,-61,-93,-97,-57,-61,-51,-83,-77,-84,-97,-68,-52,-63,-92,-67,-91,-95,-94,-86,-60,-85,-51,-95,-85,-56,-51,-66,-57,-94,-84,-5522.1616,3379642.0,0.99998605,-2762,9,-27611
-86,-91,-58,-59,-86,-54,-59,-87,-76,-63,-82,-94,-53,-72,-62,-53,-64,-55,-56,-52,-103,-62,-82,-54,-51,-57,-91,-88,-95,-91,-94,-70,-95,-93,-56,-65,-67,-97,-70,-97,-77,-82,-81,-78,-60,-90,-66,-60,-84,-92,-102,-68,-94,-53,-75,-66,-60,-89,-91,-97,-62,-61,-61,-62,-86,-87,-92,-51,-52,-82,-47,-99,-77,-61,-93,-101,-71,-73,-64,-99,-90,-55,-72,-86,-70,-63,-62,-72,-66,-60,-91,-65,-44,-58,-57,-88,-95,-92,-96,-56,-57,-88,-81,-81,-62,-57,-89,-88,-65,-68,-52,-75,-52,-75,-60,-89,-94,-96,-96,-84,-72,-65,-96,-58,-56,-60,-88,-86,-77,-85,-53,-96,-61,-67,-58,-88,-69,-95,-56,-66,-91,-52,-55,-93,-60,-97,-60,-100,-93,-100,-66,-90,-95,-60,-97,-61,-88,-59,-50,-93,-56,-95,-96,-55,-53,-54,-84,-80,-90,-101,-58,-56,-60,-87,-64,-100,-100,-98,-95,-56,-80,-51,-86,-89,-54,-54,-61,-55,-89,-88,-5523.279,3379877.5,0.9999792,-2762,9,-27611
-87,-95,-63,-58,-84,-55,-59,-89,-73,-64,-83,-94,-58,-71,-61,-55,-65,-47,-56,-58,-98,-61,-80,-62,-56,-54,-94,-86,-85,-94,-95,-68,-90,-102,-58,-62,-75,-95,-63,-95,-73,-82,-70,-77,-52,-94,-64,-58,-86,-96,-101,-69,-87,-49,-82,-66,-63,-95,-90,-86,-65,-61,-56,-62,-87,-92,-85,-53,-54,-80,-54,-98,-76,-59,-102,-94,-71,-76,-67,-85,-88,-56,-76,-93,-76,-60,-60,-67,-65,-58,-92,-67,-50,-59,-62,-87,-93,-97,-92,-67,-55,-92,-82,-83,-56,-62,-87,-88,-56,-65,-53,-75,-58,-77,-53,-105,-94,-89,-96,-86,-74,-63,-98,-69,-48,-52,-89,-84,-84,-84,-58,-100,-55,-59,-61,-91,-56,-85,-55,-70,-90,-55,-46,-94,-64,-94,-61,-89,-100,-100,-75,-84,-94,-50,-93,-56,-91,-58,-51,-94,-58,-95,-91,-59,-62,-54,-80,-75,-86,-103,-64,-54,-68,-93,-65,-92,-90,-92,-88,-60,-91,-50,-94,-87,-61,-54,-71,-53,-97,-88,-5523.8257,3381743.2,0.99997693,-2762,9,-27611
-86,-92,-64,-56,-89,-51,-61,-87,-74,-62,-82,-99,-58,-74,-59,-53,-59,-60,-51,-54,-99,-59,-82,-54,-49,-61,-98,-92,-102,-92,-93,-72,-98,-91,-56,-70,-62,-93,-70,-93,-75,-84,-83,-81,-64,-92,-66,-65,-80,-95,-96,-64,-93,-57,-73,-69,-56,-90,-88,-95,-59,-65,-64,-60,-86,-82,-93,-52,-60,-83,-49,-94,-73,-58,-92,-97,-65,-72,-62,-101,-95,-54,-80,-84,-76,-59,-60,-67,-67,-61,-89,-62,-44,-59,-61,-91,-94,-92,-91,-55,-61,-83,-80,-82,-66,-59,-89,-90,-61,-63,-54,-75,-54,-73,-63,-87,-91,-92,-95,-90,-74,-63,-92,-55,-59,-58,-90,-87,-80,-85,-56,-93,-64,-63,-54,-81,-67,-93,-63,-70,-88,-54,-57,-92,-58,-98,-59,-99,-92,-98,-68,-89,-97,-62,-93,-56,-91,-58,-49,-97,-57,-95,-93,-60,-54,-54,-83,-82,-87,-97,-55,-57,-54,-85,-60,-100,-100,-98,-95,-59,-83,-59,-90,-87,-52,-55,-60,-56,-92,-90,-5522.7397,3379706.2,0.9999336,-2762,9,-27611
-93,-98,-61,-55,-88,-50,-52,-92,-67,-54,-85,-94,-54,-68,-60,-54,-58,-53,-57,-55,-100,-55,-83,-54,-52,-57,-99,-87,-95,-98,-94,-74,-94,-92,-53,-67,-67,-101,-71,-87,-76,-86,-82,-78,-53,-95,-60,-67,-80,-89,-102,-66,-89,-49,-73,-66,-56,-93,-90,-99,-65,-59,-60,-58,-92,-88,-94,-56,-61,-85,-44,-102,-72,-68,-95,-97,-70,-80,-59,-97,-87,-55,-77,-84,-76,-59,-52,-62,-58,-54,-90,-64,-42,-60,-64,-87,-93,-90,-97,-62,-64,-94,-78,-86,-60,-58,-88,-86,-63,-67,-59,-78,-59,-72,-61,-91,-96,-89,-89,-94,-72,-60,-92,-61,-52,-62,-84,-85,-80,-83,-60,-92,-59,-54,-60,-91,-65,-93,-59,-67,-93,-52,-52,-88,-60,-96,-53,-93,-96,-106,-69,-87,-105,-48,-102,-50,-84,-61,-48,-97,-56,-100,-87,-64,-54,-56,-80,-81,-88,-106,-53,-60,-59,-87,-63,-100,-99,-90,-102,-66,-92,-50,-86,-90,-60,-49,-60,-49,-99,-96,-5520.0522,3377909.8,1.0,-2761,9,-27601
-93,-96,-65,-57,-88,-50,-52,-93,-65,-53,-84,-91,-57,-69,-59,-56,-57,-53,-57,-56,-98,-55,-82,-57,-54,-56,-99,-86,-95,-99,-95,-71,-93,-95,-56,-68,-67,-97,-72,-84,-76,-85,-80,-79,-50,-96,-60,-67,-79,-88,-101,-68,-87,-47,-75,-67,-56,-94,-92,-98,-64,-63,-57,-59,-93,-86,-93,-57,-62,-85,-47,-101,-71,-67,-95,-97,-71,-82,-59,-95,-84,-55,-76,-88,-76,-60,-52,-62,-58,-55,-88,-64,-44,-60,-67,-83,-89,-88,-96,-66,-64,-94,-79,-85,-60,-62,-86,-86,-61,-70,-60,-77,-58,-72,-60,-93,-97,-86,-88,-94,-72,-59,-92,-63,-50,-62,-87,-85,-82,-84,-62,-90,-62,-52,-59,-92,-63,-87,-60,-67,-92,-54,-52,-88,-62,-95,-55,-90,-94,-105,-72,-83,-107,-46,-99,-50,-87,-59,-47,-98,-58,-99,-86,-65,-58,-56,-80,-80,-89,-106,-51,-62,-61,-86,-63,-100,-94,-87,-101,-66,-94,-51,-86,-89,-62,-52,-63,-50,-100,-98,-5521.599,3379088.8,0.9999999,-2761,9,-27601
-88,-93,-61,-56,-89,-53,-60,-88,-75,-58,-79,-96,-57,-71,-63,-51,-60,-60,-57,-56,-99,-59,-80,-56,-49,-55,-93,-88,-99,-92,-96,-68,-92,-93,-57,-68,-63,-94,-70,-95,-78,-82,-83,-81,-62,-93,-65,-61,-79,-91,-97,-68,-92,-51,-76,-67,-58,-89,-90,-98,-59,-66,-64,-58,-87,-83,-95,-50,-58,-86,-46,-95,-72,-62,-89,-103,-68,-73,-64,-101,-91,-54,-73,-84,-71,-63,-58,-68,-63,-63,-85,-63,-48,-62,-62,-88,-95,-86,-95,-58,-58,-87,-81,-80,-59,-62,-90,-88,-64,-69,-54,-78,-54,-73,-62,-86,-96,-91,-91,-87,-72,-61,-92,-56,-59,-62,-86,-84,-78,-85,-59,-93,-65,-63,-59,-87,-68,-90,-63,-68,-92,-52,-58,-91,-59,-95,-60,-102,-90,-97,-64,-84,-99,-60,-94,-58,-93,-58,-50,-99,-57,-97,-93,-59,-53,-55,-84,-81,-89,-100,-54,-60,-59,-84,-62,-103,-100,-96,-95,-56,-82,-53,-85,-88,-54,-59,-62,-56,-91,-92,-5520.0913,3378408.2,0.99983525,-2761,9,-27601
-89,-93,-67,-56,-90,-51,-60,-90,-70,-61,-80,-96,-60,-75,-58,-51,-56,-60,-51,-55,-99,-56,-82,-57,-49,-59,-100,-92,-103,-93,-94,-71,-97,-92,-58,-72,-60,-91,-72,-90,-77,-86,-83,-85,-60,-94,-66,-66,-77,-92,-94,-64,-92,-56,-75,-71,-54,-91,-88,-94,-59,-69,-61,-60,-87,-79,-95,-53,-64,-85,-49,-94,-72,-58,-90,-96,-67,-72,-62,-100,-91,-52,-79,-87,-76,-60,-58,-66,-67,-60,-85,-63,-45,-62,-63,-91,-92,-89,-90,-58,-62,-85,-78,-84,-63,-60,-89,-89,-60,-64,-54,-76,-52,-72,-61,-88,-94,-91,-93,-92,-73,-58,-93,-53,-56,-59,-90,-83,-79,-85,-59,-92,-67,-61,-55,-82,-66,-88,-64,-72,-88,-57,-58,-92,-59,-96,-58,-97,-91,-96,-70,-84,-102,-61,-93,-54,-93,-56,-48,-99,-62,-93,-89,-60,-57,-54,-80,-80,-90,-100,-52,-62,-54,-84,-59,-103,-97,-97,-98,-59,-88,-59,-93,-85,-51,-56,-62,-56,-92,-94,-5521.6226,3379306.8,0.9998323,-2761,9,-27601
-85,-96,-62,-56,-87,-53,-59,-89,-69,-64,-80,-94,-60,-75,-61,-50,-61,-56,-52,-56,-100,-57,-85,-53,-50,-60,-99,-95,-97,-90,-94,-72,-94,-92,-57,-65,-65,-95,-68,-96,-76,-86,-77,-86,-60,-93,-67,-61,-78,-95,-95,-65,-95,-59,-81,-68,-56,-89,-85,-91,-64,-63,-60,-61,-79,-84,-92,-51,-57,-79,-50,-92,-81,-59,-96,-95,-73,-69,-65,-94,-89,-52,-76,-85,-77,-61,-64,-70,-76,-61,-88,-70,-48,-61,-61,-97,-96,-92,-91,-60,-59,-88,-73,-83,-60,-56,-88,-89,-63,-61,-52,-73,-52,-72,-56,-95,-92,-97,-98,-84,-72,-57,-96,-56,-51,-53,-90,-81,-80,-84,-59,-98,-61,-65,-57,-88,-64,-90,-59,-70,-88,-56,-51,-97,-61,-94,-62,-96,-95,-96,-71,-90,-96,-64,-93,-55,-89,-58,-52,-94,-61,-89,-92,-55,-56,-57,-78,-75,-88,-104,-62,-58,-60,-92,-65,-98,-94,-101,-93,-59,-87,-55,-94,-83,-54,-53,-63,-56,-92,-90,-5520.1694,3379645.2,0.9990025,-2761,9,-27601
-87,-88,-69,-60,-89,-55,-60,-87,-73,-60,-80,-94,-59,-74,-57,-60,-62,-56,-56,-53,-98,-63,-79,-63,-55,-56,-94,-83,-95,-95,-94,-67,-93,-97,-59,-69,-68,-91,-72,-87,-76,-81,-79,-73,-56,-90,-63,-63,-82,-91,-102,-69,-86,-46,-72,-67,-63,-94,-95,-95,-58,-66,-59,-64,-93,-83,-91,-55,-58,-83,-51,-100,-69,-59,-94,-98,-69,-80,-62,-97,-86,-58,-74,-91,-71,-61,-54,-68,-60,-59,-87,-59,-44,-57,-66,-78,-90,-90,-93,-61,-61,-87,-86,-80,-65,-66,-83,-88,-59,-74,-55,-76,-54,-75,-62,-90,-95,-83,-89,-91,-72,-65,-94,-64,-55,-59,-89,-90,-84,-87,-57,-91,-66,-58,-55,-86,-64,-86,-59,-68,-89,-55,-57,-88,-64,-99,-60,-93,-91,-102,-69,-83,-100,-50,-90,-57,-93,-57,-48,-97,-56,-99,-90,-63,-60,-52,-83,-84,-88,-100,-51,-58,-63,-84,-60,-99,-94,-89,-95,-60,-86,-56,-86,-91,-60,-60,-66,-52,-94,-93,-5521.6772,3379021.8,0.995871,-2761,9,-27601
-87,-95,-59,-58,-82,-49,-61,-87,-80,-68,-84,-97,-54,-67,-65,-50,-63,-54,-55,-60,-100,-60,-79,-58,-53,-57,-94,-90,-90,-94,-90,-71,-91,-93,-55,-65,-70,-97,-60,-96,-72,-83,-79,-78,-59,-92,-67,-62,-83,-94,-100,-67,-87,-57,-77,-68,-59,-91,-86,-90,-67,-62,-61,-59,-84,-89,-88,-52,-54,-82,-53,-97,-76,-62,-92,-93,-67,-71,-64,-91,-93,-59,-82,-86,-77,-57,-67,-68,-65,-61,-92,-66,-49,-63,-59,-91,-96,-96,-91,-60,-54,-90,-82,-85,-58,-58,-92,-85,-63,-62,-53,-76,-57,-79,-60,-93,-89,-95,-97,-86,-77,-64,-93,-59,-58,-57,-86,-84,-76,-82,-59,-98,-59,-65,-60,-87,-61,-90,-59,-68,-92,-51,-52,-94,-60,-92,-59,-94,-97,-95,-70,-88,-89,-58,-98,-63,-90,-63,-50,-91,-61,-93,-95,-57,-57,-53,-82,-79,-84,-97,-65,-56,-61,-89,-67,-94,-100,-96,-90,-62,-82,-53,-91,-85,-55,-51,-61,-57,-91,-85,-5520.7397,3378369.2,0.9841359,-2761,9,-27601
-87,-92,-61,-56,-89,-55,-62,-88,-76,-58,-77,-95,-59,-73,-64,-51,-60,-60,-57,-57,-97,-60,-79,-58,-49,-53,-91,-88,-99,-90,-98,-65,-90,-95,-59,-68,-63,-92,-71,-98,-79,-81,-81,-83,-62,-94,-67,-59,-79,-92,-94,-69,-93,-50,-79,-67,-58,-89,-90,-97,-58,-69,-64,-58,-86,-82,-94,-48,-58,-87,-48,-92,-73,-60,-89,-104,-69,-71,-66,-100,-90,-52,-71,-86,-70,-65,-59,-70,-66,-66,-82,-64,-52,-63,-63,-88,-95,-84,-95,-60,-56,-86,-80,-78,-57,-64,-89,-88,-63,-70,-53,-77,-53,-73,-60,-87,-97,-91,-91,-84,-71,-60,-93,-57,-58,-61,-87,-82,-78,-85,-60,-93,-67,-64,-59,-87,-67,-87,-64,-68,-91,-53,-59,-92,-60,-93,-62,-103,-89,-94,-64,-82,-99,-62,-91,-59,-95,-56,-52,-101,-58,-96,-94,-58,-53,-56,-83,-79,-89,-100,-55,-61,-62,-84,-62,-103,-97,-96,-92,-53,-82,-53,-86,-87,-54,-63,-65,-59,-90,-93,-5520.685,3379507.2,0.96761626,-2761,9,-27601
-88,-94,-65,-56,-88,-52,-58,-88,-69,-55,-82,-94,-61,-70,-61,-57,-60,-56,-56,-58,-93,-59,-82,-58,-53,-58,-98,-87,-96,-95,-94,-70,-91,-94,-57,-67,-68,-94,-70,-88,-74,-84,-79,-79,-58,-95,-64,-65,-78,-92,-96,-68,-88,-51,-76,-66,-58,-91,-89,-95,-62,-65,-62,-59,-88,-85,-91,-55,-61,-83,-50,-94,-72,-65,-95,-96,-70,-78,-61,-95,-88,-57,-78,-84,-77,-60,-56,-64,-64,-60,-86,-63,-49,-60,-68,-86,-92,-88,-93,-65,-62,-89,-78,-82,-60,-64,-85,-87,-61,-68,-58,-76,-59,-73,-61,-92,-94,-86,-89,-89,-73,-61,-90,-64,-55,-59,-87,-87,-84,-85,-62,-92,-63,-56,-58,-88,-63,-87,-64,-68,-90,-53,-53,-89,-62,-93,-60,-93,-93,-101,-70,-84,-101,-53,-92,-53,-89,-60,-50,-97,-56,-98,-89,-65,-56,-58,-81,-80,-84,-101,-56,-59,-61,-88,-63,-98,-94,-89,-93,-64,-89,-55,-86,-88,-62,-58,-64,-53,-97,-95,-5521.943,3379833.5,0.962855,-2761,9,-27601
-83,-97,-59,-56,-84,-55,-61,-86,-75,-65,-81,-97,-59,-71,-65,-51,-68,-53,-57,-60,-96,-60,-82,-57,-52,-57,-93,-89,-88,-89,-93,-69,-87,-97,-57,-60,-73,-97,-61,-101,-73,-83,-73,-80,-61,-93,-67,-56,-83,-98,-97,-67,-92,-56,-83,-65,-63,-89,-85,-86,-65,-59,-63,-61,-79,-92,-87,-49,-53,-78,-51,-92,-79,-60,-99,-96,-72,-68,-69,-87,-91,-56,-76,-85,-77,-61,-64,-69,-72,-62,-91,-69,-54,-62,-60,-95,-100,-95,-91,-63,-54,-89,-77,-81,-55,-60,-88,-88,-61,-62,-52,-76,-58,-76,-54,-100,-90,-94,-97,-81,-73,-62,-95,-64,-54,-52,-85,-82,-82,-82,-59,-101,-55,-65,-63,-90,-61,-89,-59,-69,-90,-53,-47,-95,-62,-93,-64,-97,-100,-96,-69,-88,-88,-60,-92,-59,-90,-60,-55,-94,-57,-94,-94,-57,-56,-57,-80,-75,-83,-101,-69,-54,-67,-95,-66,-92,-95,-98,-84,-58,-85,-52,-92,-85,-58,-56,-67,-56,-93,-85,-5520.3804,3379906.2,0.9622273,-2761,9,-27601
-86,-94,-70,-57,-88,-55,-59,-91,-64,-63,-77,-91,-66,-80,-56,-52,-60,-52,-49,-55,-98,-57,-85,-59,-52,-58,-101,-95,-97,-90,-98,-69,-94,-99,-61,-66,-65,-89,-71,-93,-76,-86,-72,-89,-55,-96,-67,-60,-78,-96,-93,-65,-95,-55,-84,-69,-55,-93,-87,-87,-61,-68,-54,-62,-80,-81,-91,-53,-59,-78,-54,-90,-80,-53,-100,-93,-74,-71,-67,-91,-85,-50,-74,-93,-77,-62,-61,-70,-79,-60,-85,-70,-50,-59,-65,-93,-92,-92,-90,-65,-60,-89,-73,-82,-58,-60,-85,-92,-56,-63,-51,-70,-49,-70,-51,-103,-95,-92,-99,-86,-71,-54,-99,-60,-44,-49,-96,-81,-85,-86,-60,-98,-63,-61,-54,-88,-59,-82,-59,-72,-85,-60,-49,-98,-63,-94,-64,-91,-94,-96,-77,-84,-102,-61,-88,-50,-94,-53,-51,-96,-64,-88,-90,-55,-62,-56,-76,-72,-90,-106,-59,-59,-62,-93,-63,-99,-85,-99,-92,-57,-95,-56,-100,-82,-57,-57,-70,-56,-95,-94,-5519.779,3380339.8,0.99982536,-2760,9,-27591
