WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,LONGITUDE,LATITUDE
-52,-107,-63,-85,-67,-101,-70,-90,-91,-68,6.6818967,7.8578057
-52,-93,-62,-86,-65,-85,-72,-101,-93,-62,10.465377,11.563536
-59,-87,-60,-87,-63,-85,-74,-101,-95,-66,11.158781,11.536572
-59,-93,-66,-83,-68,-89,-72,-94,-88,-68,8.857856,10.19162
-57,-92,-55,-95,-59,-98,-75,-102,-96,-72,11.362697,11.052006
-57,-91,-65,-79,-65,-89,-75,-95,-94,-62,8.307061,10.968704
-50,-100,-60,-100,-61,-102,-67,-97,-95,-72,12.99447,8.7069025
-57,-92,-64,-83,-68,-89,-74,-89,-90,-67,8.127531,9.532544
-55,-101,-67,-83,-66,-93,-68,-105,-89,-65,9.571046,11.319392
-53,-97,-65,-83,-65,-87,-68,-100,-92,-63,10.012735,10.709295
-43,-109,-53,-89,-59,-104,-65,-98,-101,-64,9.011501,7.7337937
-53,-96,-56,-94,-65,-98,-73,-94,-90,-73,9.607064,9.352364
-53,-104,-59,-88,-66,-94,-69,-95,-91,-71,8.142254,8.805272
-57,-90,-62,-85,-68,-88,-72,-92,-91,-67,9.5260105,9.399975
-56,-100,-59,-88,-67,-102,-71,-90,-88,-72,7.5314646,7.753922
-50,-92,-57,-91,-60,-86,-71,-105,-99,-63,12.446872,11.779911
-51,-97,-59,-92,-63,-93,-68,-96,-95,-68,11.2526655,9.069288
-50,-98,-56,-92,-62,-104,-72,-97,-95,-67,9.822272,9.224737
-55,-93,-65,-90,-65,-88,-72,-92,-93,-68,10.858212,9.896632
-51,-94,-54,-93,-63,-94,-71,-95,-96,-71,10.712981,9.218282
-54,-93,-63,-84,-65,-87,-73,-98,-93,-63,9.551909,11.1433935
-51,-97,-62,-89,-64,-88,-67,-96,-95,-65,11.212225,9.291668
-57,-94,-64,-87,-66,-90,-69,-98,-91,-68,10.730367,10.007355
-58,-97,-63,-90,-66,-90,-73,-98,-88,-72,9.54498,10.86827
-53,-107,-61,-84,-69,-99,-71,-89,-88,-70,5.517729,7.840555
-51,-107,-58,-85,-65,-99,-70,-95,-93,-69,6.725119,8.70484
-52,-99,-54,-89,-62,-102,-73,-101,-94,-68,8.661205,10.123275
-49,-101,-64,-85,-62,-91,-68,-99,-97,-62,10.10411,10.301848
-51,-91,-56,-95,-59,-91,-70,-103,-99,-64,13.410211,10.600493
-55,-95,-65,-90,-66,-88,-69,-92,-92,-69,11.000373,9.153087
-50,-102,-60,-86,-63,-96,-68,-96,-96,-64,9.113699,8.78723
-54,-104,-65,-89,-65,-97,-65,-103,-89,-69,10.592717,9.867313
-51,-105,-63,-86,-62,-100,-69,-94,-97,-66,8.597863,8.686104
-56,-90,-60,-88,-62,-85,-73,-101,-95,-66,11.136091,11.638253
-50,-99,-63,-85,-63,-90,-72,-97,-96,-62,9.17373,10.657006
-51,-99,-62,-90,-63,-97,-72,-98,-94,-66,10.017523,10.36139
-52,-101,-58,-96,-64,-93,-73,-95,-90,-74,9.590848,10.050082
-56,-96,-61,-81,-68,-94,-77,-94,-88,-66,6.084674,10.583347
-59,-96,-60,-87,-69,-97,-72,-90,-86,-73,7.719693,8.25579
-49,-96,-57,-93,-64,-87,-71,-96,-93,-67,10.66974,10.0573
-53,-107,-61,-84,-64,-103,-69,-95,-93,-68,7.039203,8.397047
-48,-92,-54,-98,-59,-92,-70,-98,-99,-69,13.245538,10.016442
-54,-102,-58,-86,-68,-100,-71,-92,-89,-72,6.8837247,8.268673
-47,-105,-62,-79,-62,-97,-70,-100,-98,-58,7.404622,10.315394
-55,-95,-64,-88,-64,-91,-73,-99,-92,-67,10.19584,11.286749
-55,-98,-63,-83,-63,-98,-74,-98,-94,-65,8.130126,10.705375
-54,-97,-61,-88,-61,-90,-69,-107,-95,-65,11.382978,11.638167
-60,-87,-65,-87,-65,-89,-74,-95,-92,-67,10.897513,10.645535
-51,-100,-58,-90,-67,-97,-70,-91,-91,-68,8.675183,7.9013104
-50,-100,-56,-90,-61,-91,-70,-110,-94,-65,10.709924,12.0293455
-54,-96,-63,-80,-65,-91,-71,-95,-94,-62,8.2288685,9.785312
-53,-92,-61,-86,-62,-86,-68,-100,-97,-63,11.668889,10.402531
-51,-98,-53,-91,-67,-93,-73,-94,-89,-71,8.073988,9.281521
-45,-104,-61,-85,-61,-99,-70,-110,-95,-57,9.68761,12.010503
-52,-103,-62,-89,-65,-100,-68,-92,-93,-68,9.110604,7.8165293
-53,-96,-59,-87,-65,-97,-72,-94,-91,-66,8.695516,9.240997
-53,-95,-64,-84,-61,-88,-68,-102,-99,-62,11.421923,10.888311
-51,-100,-63,-96,-61,-97,-71,-97,-94,-68,11.538037,10.0561495
-55,-100,-61,-83,-66,-96,-71,-91,-93,-68,7.31772,8.426877
-54,-93,-61,-94,-63,-95,-71,-93,-96,-70,11.840312,9.075157
-50,-104,-65,-86,-70,-93,-69,-95,-85,-67,7.963383,9.683831
-54,-94,-61,-88,-61,-91,-71,-103,-98,-64,11.441745,11.11485
-51,-94,-65,-85,-63,-90,-71,-95,-97,-60,10.508512,10.160306
-51,-95,-54,-93,-64,-99,-69,-98,-92,-70,10.776776,9.030917
-49,-106,-62,-81,-62,-97,-67,-100,-98,-61,8.265216,9.462383
-50,-97,-56,-89,-62,-93,-67,-97,-98,-66,10.768374,8.735436
-53,-88,-56,-89,-62,-83,-74,-100,-97,-65,11.195248,11.552322
-48,-105,-65,-80,-64,-95,-69,-101,-94,-59,7.936559,10.689253
-53,-96,-63,-82,-66,-92,-70,-98,-91,-63,8.909401,10.281084
-52,-100,-62,-91,-65,-96,-73,-90,-92,-70,8.841311,9.107917
-51,-97,-57,-93,-62,-91,-71,-105,-94,-67,11.36009,11.397172
-47,-95,-56,-89,-60,-91,-66,-108,-100,-59,12.752104,10.737552
-52,-98,-52,-92,-64,-100,-74,-92,-93,-72,8.107344,8.551827
-49,-97,-53,-99,-59,-93,-74,-101,-96,-72,11.477405,11.316768
-48,-92,-56,-94,-59,-88,-69,-102,-101,-64,13.41175,10.686113
-53,-96,-66,-81,-63,-90,-70,-99,-97,-60,9.84596,10.697867
-51,-104,-59,-82,-64,-103,-75,-91,-95,-65,5.4612927,8.876029
-58,-93,-60,-87,-63,-91,-72,-106,-93,-67,10.682387,11.729934
-44,-108,-60,-82,-65,-102,-72,-97,-93,-60,6.055151,9.860061
-57,-92,-59,-91,-62,-88,-75,-103,-94,-69,10.929014,12.07928
-52,-98,-58,-89,-64,-91,-70,-94,-94,-69,9.466054,9.167191
-41,-109,-63,-90,-59,-99,-65,-101,-100,-59,10.9529085,9.646389
-55,-98,-66,-84,-64,-92,-72,-104,-92,-64,9.639853,11.99482
-51,-99,-57,-90,-63,-90,-70,-110,-92,-65,10.822183,11.964007
-59,-91,-65,-83,-67,-88,-71,-100,-89,-65,10.010525,10.941808
-54,-93,-62,-92,-64,-93,-71,-96,-91,-68,11.302684,10.0469475
-50,-100,-64,-84,-62,-93,-67,-108,-95,-59,10.883045,11.51589
-57,-88,-60,-90,-64,-87,-73,-98,-93,-69,11.431915,10.960005
-43,-108,-63,-87,-61,-98,-65,-110,-97,-58,10.911438,11.282383
-55,-96,-61,-83,-67,-93,-75,-95,-91,-66,7.431416,10.328699
-49,-104,-62,-86,-60,-98,-66,-110,-95,-62,10.717411,11.465057
-40,-98,-47,-99,-51,-91,-68,-110,-109,-60,14.276548,11.265409
-51,-101,-60,-88,-66,-100,-72,-93,-92,-66,8.138178,8.730876
-58,-89,-60,-94,-63,-97,-71,-92,-94,-74,12.0282,8.821554
-58,-87,-58,-93,-61,-90,-74,-99,-96,-70,12.217272,10.929318
-50,-97,-51,-97,-61,-95,-73,-99,-96,-72,10.669661,10.069254
-57,-98,-58,-87,-66,-99,-74,-96,-89,-70,7.581462,9.546655
-59,-92,-63,-89,-66,-92,-70,-96,-90,-71,10.8645,9.656615
-54,-100,-66,-87,-66,-92,-66,-95,-92,-67,10.386842,8.7956295
-54,-97,-62,-85,-63,-94,-70,-108,-93,-63,10.451014,11.778927
-55,-96,-62,-91,-64,-92,-69,-99,-92,-68,11.2808,9.922309
-51,-93,-54,-103,-56,-99,-73,-106,-97,-72,14.046308,11.798333
-48,-92,-56,-92,-58,-85,-72,-109,-98,-61,12.813524,12.861629
-54,-102,-61,-90,-66,-98,-69,-94,-90,-73,9.015884,8.720452
-44,-110,-65,-86,-62,-102,-70,-95,-97,-61,7.9974217,9.460016
-52,-103,-67,-82,-66,-95,-70,-100,-91,-62,8.322964,10.618025
-53,-94,-58,-90,-67,-89,-70,-94,-91,-70,10.120847,9.242286
-53,-98,-60,-81,-67,-92,-71,-98,-91,-64,7.639867,10.063278
-58,-95,-62,-88,-62,-91,-72,-106,-92,-68,10.78779,11.97629
-54,-91,-61,-84,-62,-87,-72,-100,-97,-62,10.49474,11.179714
-56,-93,-63,-85,-65,-87,-71,-97,-93,-65,10.05974,10.3415365
-52,-100,-64,-81,-62,-94,-72,-99,-97,-60,8.378559,10.689981
-47,-93,-55,-94,-60,-88,-70,-105,-99,-64,12.968953,11.4734535
-46,-96,-54,-96,-62,-94,-68,-99,-95,-66,12.134223,9.423198
-53,-93,-58,-89,-62,-85,-73,-106,-94,-65,11.052891,12.401351
-53,-103,-60,-90,-67,-96,-69,-95,-87,-74,8.514483,9.185399
-47,-101,-63,-88,-65,-89,-67,-100,-92,-62,10.529679,10.330061
-57,-98,-69,-83,-66,-94,-72,-92,-91,-67,8.467825,9.812137
-56,-98,-67,-88,-64,-95,-69,-100,-90,-67,10.723844,10.520343
-55,-97,-58,-86,-66,-102,-74,-92,-90,-70,7.2826467,8.93691
-58,-95,-60,-85,-66,-93,-77,-97,-89,-69,7.4447303,11.090592
-57,-90,-59,-82,-64,-90,-76,-96,-95,-64,8.3535185,10.703427
-51,-103,-59,-85,-64,-95,-69,-95,-95,-66,8.100014,8.763882
-51,-94,-54,-93,-64,-94,-71,-96,-93,-70,10.49979,9.386968
-56,-99,-65,-81,-69,-94,-72,-91,-89,-66,6.93838,9.004172
-45,-107,-55,-90,-63,-107,-72,-92,-96,-66,7.2141037,7.9935718
-52,-103,-66,-81,-65,-95,-70,-96,-93,-63,7.7743964,9.872462
-58,-92,-63,-86,-66,-89,-72,-93,-91,-70,9.597504,9.883043
-43,-108,-61,-84,-62,-96,-65,-104,-97,-59,9.351088,10.165563
-48,-105,-66,-90,-65,-98,-68,-97,-92,-65,10.042516,9.579522
-49,-101,-58,-101,-59,-96,-71,-100,-96,-73,12.403178,10.617915
-53,-95,-62,-91,-62,-87,-71,-101,-95,-67,11.666629,11.368568
-49,-94,-50,-97,-60,-97,-72,-99,-97,-71,11.440144,9.876357
-48,-104,-61,-84,-63,-92,-65,-103,-95,-62,9.697594,10.028021
-53,-98,-64,-84,-65,-93,-72,-106,-90,-62,9.509392,11.94766
-54,-96,-58,-87,-65,-98,-75,-93,-92,-68,7.877566,9.524815
-52,-102,-68,-84,-63,-94,-67,-98,-95,-64,10.021506,9.974053
-55,-93,-60,-88,-66,-94,-73,-95,-89,-67,9.287094,9.894319
-56,-92,-64,-87,-66,-92,-71,-98,-91,-66,10.700892,10.392057
-53,-99,-59,-92,-67,-100,-71,-91,-87,-71,8.780577,8.270368
-53,-95,-60,-87,-64,-92,-70,-93,-96,-66,9.914788,8.876
-60,-92,-63,-91,-65,-89,-75,-96,-90,-73,10.2850685,11.009597
-54,-98,-55,-92,-64,-100,-71,-100,-92,-72,9.767418,9.58601
-45,-109,-59,-86,-64,-103,-71,-91,-97,-63,6.6874723,7.966085
-54,-101,-66,-85,-65,-95,-69,-102,-91,-65,9.63201,10.713465
-50,-102,-60,-95,-66,-98,-68,-92,-90,-73,10.207531,8.238101
-48,-110,-58,-90,-63,-106,-67,-93,-95,-69,8.037684,7.256727
-47,-90,-50,-96,-59,-91,-71,-106,-98,-64,13.086514,11.320678
-52,-95,-59,-99,-61,-93,-72,-96,-95,-72,12.441125,10.124974
-56,-98,-64,-86,-67,-90,-72,-100,-87,-68,8.896557,11.196385
-57,-90,-58,-94,-61,-92,-74,-102,-94,-71,11.975238,11.535925
-57,-97,-59,-90,-61,-96,-71,-108,-93,-69,10.907336,11.613681
-51,-96,-58,-94,-64,-97,-69,-91,-95,-70,11.038124,7.953287
-43,-108,-61,-93,-63,-104,-68,-94,-95,-65,9.6100025,8.415475
-50,-101,-56,-88,-63,-98,-68,-96,-95,-68,9.093881,8.573933
-56,-100,-69,-88,-64,-94,-68,-96,-93,-68,10.760315,9.608537
-54,-88,-53,-91,-58,-89,-74,-108,-100,-64,12.3071375,12.223219
-53,-96,-59,-97,-59,-94,-74,-99,-97,-71,11.819166,11.036606
-40,-102,-44,-102,-55,-99,-69,-104,-104,-69,12.379563,9.788371
-49,-102,-53,-90,-64,-100,-74,-97,-92,-69,7.473083,9.756033
-53,-96,-58,-97,-63,-102,-70,-93,-93,-73,11.432419,8.330571
-53,-102,-61,-90,-62,-92,-71,-103,-93,-69,9.887999,11.326127
-51,-91,-58,-91,-61,-86,-71,-99,-98,-63,12.069148,10.582965
-47,-101,-53,-97,-63,-99,-68,-92,-96,-72,10.60872,7.544418
-50,-106,-61,-93,-66,-103,-69,-86,-91,-71,8.380452,6.7308235
-47,-102,-56,-103,-61,-103,-68,-96,-93,-74,12.333674,8.645141
-52,-91,-58,-89,-66,-87,-69,-96,-93,-66,11.127134,9.499649
-57,-98,-65,-86,-66,-91,-71,-103,-89,-67,9.7091,11.3593
-52,-93,-58,-93,-64,-94,-69,-94,-94,-70,11.558043,8.886497
-57,-96,-63,-94,-64,-92,-72,-95,-91,-73,10.950184,10.02213
-53,-94,-65,-82,-61,-88,-68,-100,-99,-60,11.0913315,10.607261
-59,-90,-65,-83,-67,-89,-75,-95,-91,-66,9.062191,10.8282
-52,-100,-63,-96,-66,-96,-69,-90,-90,-74,10.80557,8.422284
-54,-88,-58,-88,-61,-86,-72,-103,-99,-63,12.105343,11.456013
-47,-99,-62,-82,-60,-90,-65,-105,-101,-57,11.199456,10.695145
-53,-97,-65,-83,-61,-91,-72,-104,-98,-60,10.155131,11.926049
-46,-107,-64,-88,-66,-100,-70,-92,-92,-63,8.033376,8.662547
-57,-95,-64,-86,-66,-92,-70,-103,-89,-67,10.3459015,11.125989
-56,-97,-60,-85,-66,-99,-73,-91,-92,-70,7.640768,8.734308
-52,-101,-66,-83,-68,-95,-73,-91,-90,-63,7.1849947,9.379025
-53,-99,-58,-94,-62,-94,-71,-106,-92,-70,11.159307,11.49513
-57,-98,-60,-92,-65,-96,-71,-93,-90,-75,9.538548,8.956992
-51,-98,-58,-91,-61,-87,-72,-104,-95,-66,10.677134,11.824572
-48,-97,-54,-95,-64,-93,-70,-98,-91,-68,10.708491,9.676247
-56,-97,-57,-89,-68,-102,-72,-90,-87,-72,7.7383485,7.782173
-62,-90,-65,-88,-61,-92,-71,-103,-94,-68,12.121169,11.277134
-50,-101,-59,-83,-62,-94,-70,-101,-98,-61,8.734138,10.153043
-46,-98,-55,-105,-56,-95,-72,-103,-99,-72,14.016922,11.537678
-50,-97,-57,-91,-59,-92,-69,-103,-98,-66,11.576602,10.779425
-51,-103,-61,-93,-67,-97,-68,-91,-88,-73,9.354082,8.16532
-52,-99,-64,-89,-66,-94,-69,-89,-93,-67,9.705298,8.07794
-52,-104,-65,-86,-65,-100,-71,-92,-92,-66,7.8901734,8.86472
-45,-97,-58,-91,-63,-91,-69,-95,-97,-62,10.970528,9.3004055
-50,-104,-62,-89,-64,-99,-67,-93,-95,-67,9.507855,7.9742556
-50,-90,-50,-94,-57,-93,-73,-104,-102,-67,12.303615,11.235295
-46,-103,-54,-95,-64,-99,-67,-93,-94,-69,10.021641,7.504713
-57,-94,-66,-81,-70,-90,-71,-97,-86,-65,8.51715,10.441925
-54,-90,-56,-88,-62,-86,-73,-107,-95,-64,11.266597,12.210239
-59,-93,-58,-91,-66,-94,-75,-95,-88,-73,9.068497,9.986614
-44,-94,-49,-96,-56,-91,-70,-110,-102,-62,13.300271,11.862192
-55,-91,-59,-90,-64,-93,-71,-101,-90,-67,11.135764,10.720136
-60,-94,-67,-88,-66,-91,-71,-95,-89,-71,10.377701,10.110841
-56,-90,-58,-91,-61,-89,-73,-102,-96,-68,11.735462,11.40211
-57,-95,-65,-91,-68,-93,-69,-87,-89,-73,10.326761,7.8710485
-53,-102,-68,-81,-67,-93,-68,-98,-89,-64,8.4265,10.220004
-58,-93,-63,-88,-65,-96,-74,-93,-91,-69,9.405772,9.727975
-53,-94,-58,-90,-60,-93,-69,-107,-98,-65,12.323855,11.195179
-55,-99,-65,-92,-67,-90,-69,-94,-89,-71,10.5679035,9.335839
-45,-109,-54,-80,-62,-104,-71,-96,-100,-60,5.35014,8.403452
-43,-97,-56,-90,-59,-83,-68,-104,-101,-60,12.105101,11.464887
-43,-106,-63,-90,-62,-100,-68,-104,-95,-60,10.567055,10.790969
-51,-99,-66,-84,-66,-94,-71,-102,-91,-61,9.441944,11.316192
-51,-99,-64,-86,-63,-94,-69,-95,-96,-63,9.932467,9.358747
-58,-93,-65,-84,-67,-87,-69,-100,-89,-66,10.328792,10.621982
-49,-98,-55,-95,-63,-94,-70,-101,-93,-71,11.1068535,10.419929
-58,-93,-61,-85,-66,-96,-76,-91,-91,-69,7.7812476,9.616072
-57,-96,-61,-94,-66,-99,-69,-89,-90,-75,10.543526,7.5244756
-57,-96,-61,-84,-69,-98,-75,-87,-88,-69,6.4763055,8.35572
-50,-97,-62,-88,-62,-86,-68,-98,-97,-64,11.224625,10.256243
-48,-103,-61,-86,-65,-100,-71,-98,-92,-63,8.211406,9.885196
-53,-98,-60,-91,-58,-92,-70,-108,-99,-66,12.092043,11.90611
-44,-107,-65,-90,-62,-97,-65,-102,-96,-60,11.205057,9.884467
-55,-99,-65,-89,-68,-96,-71,-87,-88,-70,8.595551,8.088358
-50,-93,-58,-93,-60,-86,-72,-104,-95,-65,12.164021,12.213497
-51,-102,-61,-91,-65,-95,-70,-100,-90,-69,9.747469,10.390281
-53,-96,-65,-87,-66,-94,-72,-91,-93,-65,9.467913,9.221503
-56,-96,-63,-96,-66,-98,-68,-89,-88,-74,11.356486,7.65318
-51,-94,-53,-91,-61,-90,-75,-102,-97,-67,10.080039,11.507065
-50,-99,-57,-94,-61,-93,-71,-102,-94,-70,10.947442,11.085976
-48,-92,-53,-93,-62,-91,-69,-100,-96,-64,12.00011,9.769105
-54,-88,-56,-99,-59,-97,-72,-104,-95,-70,14.051823,11.226577
-51,-102,-61,-92,-66,-97,-72,-90,-91,-71,8.675084,8.708799
-54,-99,-61,-87,-68,-87,-71,-94,-88,-70,8.3363495,9.798142
-47,-105,-62,-95,-65,-100,-68,-91,-92,-67,10.112327,7.804884
-51,-102,-61,-87,-64,-93,-66,-99,-93,-67,9.884872,9.405807
-50,-102,-59,-96,-64,-101,-67,-97,-92,-71,11.193071,8.522544
-55,-96,-64,-86,-63,-89,-67,-103,-94,-65,11.419812,10.705074
-58,-94,-62,-89,-62,-97,-72,-102,-95,-69,11.017462,10.832488
-53,-100,-67,-93,-67,-97,-69,-88,-89,-69,10.322165,7.94382
-53,-99,-60,-93,-67,-100,-70,-92,-87,-71,9.466948,8.298301
-57,-99,-62,-86,-67,-99,-71,-90,-90,-72,7.86365,8.221802
-50,-102,-63,-82,-63,-96,-71,-96,-97,-61,8.046393,9.7243805
-59,-98,-64,-89,-62,-95,-70,-103,-93,-70,10.843629,10.803803
-58,-100,-67,-84,-67,-96,-69,-92,-90,-70,8.515791,8.688968
-50,-96,-58,-88,-64,-86,-69,-107,-92,-63,10.975675,11.787382
-54,-95,-58,-89,-65,-97,-70,-93,-94,-70,9.814064,8.462378
-54,-95,-57,-98,-60,-97,-71,-104,-94,-71,12.71356,10.829202
-59,-96,-63,-85,-65,-96,-72,-93,-91,-71,8.508774,9.364373
-56,-96,-63,-91,-64,-90,-72,-99,-92,-70,10.767319,10.900896
-53,-91,-61,-93,-65,-88,-69,-93,-94,-68,12.286717,9.068846
-59,-93,-63,-89,-67,-95,-71,-94,-89,-72,10.127371,9.293632
-54,-87,-56,-89,-61,-90,-73,-100,-98,-65,11.615481,10.865266
-49,-103,-63,-92,-63,-96,-70,-101,-93,-66,10.548241,10.679378
-50,-90,-54,-96,-58,-89,-73,-103,-100,-67,13.07354,11.656301
-47,-105,-58,-94,-64,-100,-72,-90,-93,-70,8.471571,8.4458685
-50,-100,-49,-93,-63,-100,-73,-95,-94,-72,8.210306,8.711587
-51,-110,-61,-83,-66,-102,-70,-92,-91,-67,5.575103,8.066897
-53,-96,-67,-90,-64,-88,-67,-94,-94,-67,11.991259,9.488786
-57,-90,-58,-87,-66,-87,-73,-95,-91,-69,9.545255,10.096134
-49,-102,-64,-84,-62,-91,-64,-108,-96,-60,11.284394,11.033865
-54,-98,-64,-90,-66,-91,-71,-94,-90,-69,9.851783,9.790884
-54,-99,-66,-91,-64,-93,-66,-93,-93,-69,11.454001,8.519479
-51,-96,-55,-88,-64,-93,-71,-94,-96,-67,9.189167,8.889276
-54,-100,-63,-89,-61,-91,-70,-106,-95,-67,11.005881,11.817223
-57,-94,-65,-90,-64,-95,-74,-93,-92,-69,10.122436,10.049195
-62,-92,-66,-82,-65,-91,-74,-94,-92,-67,8.71722,10.197238
-54,-102,-60,-91,-67,-97,-71,-91,-88,-73,8.202868,8.4616785
-54,-95,-59,-86,-66,-90,-73,-96,-92,-67,8.746619,10.177277
-49,-105,-65,-83,-69,-96,-69,-97,-87,-63,7.4665294,9.758511
-46,-95,-51,-98,-53,-92,-71,-110,-106,-63,14.019693,11.989186
-59,-95,-65,-88,-64,-92,-73,-99,-90,-69,10.008485,11.095488
-53,-104,-62,-88,-70,-96,-71,-88,-86,-72,6.903805,8.076926
-52,-94,-56,-95,-61,-97,-70,-99,-95,-71,11.931588,9.87095
-48,-93,-57,-91,-60,-89,-68,-102,-99,-63,12.639175,10.574541
-51,-90,-55,-95,-61,-91,-71,-99,-97,-69,12.632747,10.382207
-41,-110,-65,-88,-62,-103,-66,-100,-96,-60,9.7799425,9.754236
-42,-94,-47,-99,-56,-91,-71,-108,-102,-64,13.386228,11.749505
-45,-102,-50,-98,-62,-101,-67,-93,-96,-71,10.597603,7.2118254
-47,-104,-62,-87,-64,-101,-72,-91,-95,-64,7.8500648,8.851733
-57,-94,-63,-83,-66,-95,-76,-93,-92,-65,7.729423,10.060045
-57,-92,-57,-91,-62,-100,-74,-98,-94,-70,10.270525,9.995697
-41,-99,-48,-99,-60,-91,-71,-100,-99,-68,11.482155,10.283951
-53,-99,-55,-91,-64,-101,-73,-94,-92,-72,8.362492,8.956551
-53,-90,-59,-85,-64,-85,-70,-96,-96,-63,10.6121025,9.886318
-53,-91,-60,-92,-64,-91,-68,-98,-95,-67,12.680203,9.53542
-56,-91,-64,-82,-64,-87,-70,-100,-95,-62,10.581761,10.827263
-53,-97,-60,-96,-64,-95,-70,-94,-93,-74,11.429137,9.192971
-55,-91,-59,-86,-62,-89,-73,-98,-97,-64,10.236843,10.565441
-51,-101,-64,-81,-66,-93,-69,-99,-93,-61,8.413549,10.045046
-54,-95,-63,-92,-64,-97,-71,-96,-93,-69,11.217513,9.778176
-53,-95,-64,-90,-66,-90,-70,-90,-92,-66,10.50349,8.725316
-43,-110,-64,-87,-62,-103,-69,-96,-97,-60,8.42532,9.223396
-49,-97,-55,-92,-62,-98,-68,-94,-97,-68,10.723713,8.162303
-48,-94,-56,-91,-60,-90,-67,-104,-99,-62,12.703294,10.393555
-54,-99,-58,-94,-66,-96,-72,-88,-90,-75,8.931213,8.083493
-52,-97,-61,-87,-64,-88,-68,-95,-96,-66,10.355123,9.219504
-55,-100,-62,-86,-69,-94,-73,-92,-86,-70,7.123705,9.419824
-58,-93,-63,-89,-67,-87,-73,-94,-89,-71,9.809562,10.278151
-53,-101,-62,-89,-66,-94,-69,-104,-89,-67,10.038138,10.766139
-51,-109,-63,-90,-64,-104,-67,-91,-93,-70,8.45901,7.3347063
-55,-97,-64,-89,-64,-92,-73,-100,-91,-68,10.035697,11.406522
-49,-97,-65,-82,-63,-91,-71,-99,-97,-57,9.652868,10.894122
-54,-90,-56,-91,-62,-87,-73,-101,-95,-67,11.327683,11.217953
-55,-90,-61,-86,-66,-87,-74,-94,-93,-66,9.68175,10.417113
-50,-96,-60,-92,-63,-89,-68,-100,-94,-66,11.935568,10.288447
-53,-96,-61,-82,-63,-93,-70,-96,-96,-63,8.965197,9.616907
-57,-90,-56,-90,-63,-92,-75,-99,-93,-69,10.12321,10.8071165
-45,-101,-52,-96,-58,-94,-71,-101,-100,-69,11.017791,10.565914
-53,-95,-59,-89,-65,-94,-70,-94,-94,-70,10.10627,9.115071
-50,-109,-61,-84,-65,-104,-71,-92,-93,-66,6.0150013,8.1947365
-50,-109,-63,-83,-62,-104,-71,-95,-96,-65,6.679356,9.164139
-47,-104,-63,-94,-64,-102,-68,-93,-93,-67,10.486998,8.380821
-57,-97,-63,-83,-68,-95,-74,-94,-89,-67,7.3483024,9.791522
-50,-104,-60,-88,-63,-92,-69,-100,-94,-67,9.207328,10.23214
-47,-104,-65,-89,-61,-96,-66,-97,-98,-62,10.983406,9.186822
-52,-101,-55,-93,-64,-97,-73,-98,-92,-72,8.903475,9.880908
-48,-105,-62,-95,-64,-100,-69,-89,-93,-69,9.7885,7.7534
-53,-90,-58,-96,-60,-90,-72,-100,-96,-69,13.039414,11.061086
-56,-99,-62,-85,-67,-93,-72,-91,-89,-70,7.4989963,9.085518
-60,-93,-64,-80,-66,-95,-77,-95,-90,-65,7.036726,10.74851
-59,-93,-64,-88,-66,-89,-71,-96,-90,-69,10.395564,9.990203
-53,-90,-60,-87,-62,-87,-72,-100,-97,-62,11.29056,11.060599
-51,-100,-60,-96,-65,-102,-68,-91,-92,-73,10.877887,7.688215
-54,-91,-59,-86,-62,-88,-70,-99,-98,-64,11.1079855,10.231582
-57,-100,-69,-91,-67,-94,-67,-94,-87,-71,10.8300905,8.982822
-50,-97,-61,-94,-64,-91,-70,-92,-94,-68,11.1409645,9.062898
-57,-96,-64,-88,-66,-96,-71,-97,-89,-68,9.81001,9.840494
-53,-99,-68,-84,-66,-93,-71,-98,-91,-63,9.2906065,10.752924
-53,-102,-67,-85,-63,-96,-70,-101,-94,-63,9.620611,10.73393
-57,-94,-58,-91,-65,-99,-73,-90,-92,-74,9.246086,8.451636
-54,-94,-60,-85,-66,-89,-74,-92,-93,-65,8.361074,9.656143
-53,-97,-63,-86,-65,-90,-73,-99,-92,-65,9.25503,11.207872
-52,-99,-65,-93,-64,-98,-70,-90,-93,-68,10.666777,8.457391
-52,-103,-69,-87,-67,-95,-68,-93,-90,-66,9.437534,9.068349
-51,-102,-58,-95,-66,-99,-69,-94,-88,-73,9.667418,8.529073
-48,-94,-48,-100,-57,-99,-72,-106,-98,-70,12.689145,11.021714
-58,-95,-65,-83,-66,-91,-73,-91,-92,-67,8.272968,9.489333
-48,-102,-65,-88,-62,-99,-73,-94,-97,-62,9.181965,9.96539
-52,-102,-59,-88,-63,-93,-70,-110,-90,-66,9.864461,11.937911
-57,-95,-59,-85,-66,-97,-76,-92,-91,-69,7.2326765,9.533409
-55,-95,-53,-93,-63,-101,-73,-99,-91,-72,9.654521,9.679868
-57,-97,-65,-83,-66,-93,-71,-106,-89,-65,9.526301,11.737998
-52,-99,-54,-88,-63,-100,-75,-100,-93,-68,7.8088727,10.509678
-55,-92,-59,-99,-60,-96,-72,-99,-94,-73,13.0952215,10.552254
-57,-88,-58,-91,-62,-87,-75,-99,-96,-69,11.382693,11.3354025
-56,-98,-61,-95,-62,-95,-72,-98,-93,-72,11.0372305,10.150374
